"","a","c","path_estimate_y_x1.Y ~ X1","path_estimate_y_x2.Y ~ X2","sd_bootstrap_y_x1","Z_test_boot_y_x1.Y ~ X1","Z_test_boot_y_x2.Y ~ X2","perc_ci_lb_boot_y_x1","perc_ci_ub_boot_y_x1","perc_ci_sgn_same_y_x1","sd_delta_y_x1","Z_test_delta_y_x1.Y ~ X1","sd_delta_y_x2","Z_test_delta_y_x2.Y ~ X2","Sim_run","simulation_run","n","c_estimate"
"result.43",0,0.3,0.130412822986261,0.544454245110174,0.277221997646202,1,0,-0.437070930886424,0.490342083371986,0,0.130076685045025,1,0.0983182413969081,0,43,19,50,0.0639653633467665
"result.44",0,0.3,0.155258405734749,0.509458338675725,0.190947895689579,1,0,-0.30342030769192,0.48477234869911,0,0.152245083498908,1,0.0873807028634004,0,44,19,50,0.276958902129267
"result.45",0,0.3,0.0100828847172434,0.626852072669647,0.219869171191849,1,0,-0.441243865828249,0.462883520897176,0,0.222072781069002,1,0.119252745104513,0,45,19,50,0.402586639127544
"result.46",0,0.3,0.0791933224511327,0.519270421042715,0.267864863738676,1,0,-0.462322207476313,0.460702627997664,0,0.10655485405125,1,0.102726605791952,0,46,19,50,0.213290431452336
"result.47",0,0.3,0.144841891600767,0.58854356246992,0.151992617591791,1,0,-0.133763053043907,0.464204048840106,0,0.124653583184316,1,0.116127189437482,0,47,19,50,0.25201272684295
"result.48",0,0.3,0.122814413880825,0.622946778585256,0.1661829472037,1,0,-0.202107377830706,0.552246724395896,0,0.115022806716165,1,0.0947064023184541,0,48,19,50,0.146717716585709
"result.49",0,0.3,0.0706853160054454,0.496951382408916,0.317030444181373,1,0,-0.547391366225548,0.57927751418105,0,0.324363392412449,1,0.225386627778904,0,49,19,50,0.310092572328969
"result.50",0,0.3,0.31786165828765,0.462050585491174,0.132657677924306,0,0,0.110616847702907,0.591897517569512,1,0.117894918925563,0,0.119274116745349,0,50,19,50,0.412238511838507
"result.51",0,0.3,0.249980027021384,0.332677994481844,0.173654342980723,1,1,-0.0195512174399893,0.564718506785164,0,0.137639565265417,1,0.136116154700823,0,51,19,50,0.362445543213176
"result.52",0,0.3,0.205008946587356,0.577681518774513,0.12835684906404,1,0,0.0559945818732731,0.527112562864829,1,0.119800841467117,1,0.108662865059126,0,52,19,50,0.304758763629619
"result.53",0,0.3,0.0962266666198151,0.632021924658695,0.18480424040967,1,0,-0.336765244253607,0.460986884207305,0,0.17646594152873,1,0.0911536376744632,0,53,19,50,0.163057113946695
"result.54",0,0.3,0.158853359106008,0.466414946928734,0.18347446560325,1,0,-0.0274401052200452,0.632552445176112,0,0.155722076916025,1,0.157359793928288,0,54,19,50,0.255968358993391
"result.55",0,0.3,0.141981964710378,0.566764304077624,0.244921763681787,1,0,-0.427496860479535,0.479570704417394,0,0.140024813283329,1,0.0796550249133243,0,55,19,50,0.204381901334609
"result.56",0,0.3,0.183953077343233,0.522479474328111,0.31426299092251,1,0,-0.555188914942312,0.464509751060862,0,0.15549079360301,1,0.123515182793219,0,56,19,50,0.110045925529539
"result.57",0,0.3,0.237058996039917,0.474132973799267,0.266676894160816,1,0,-0.456680577918316,0.594477512956193,0,0.183600204446471,1,0.111055697482077,0,57,19,50,0.0813223667811158
"result.58",0,0.3,0.252168012301442,0.438682857722316,0.124352304522346,0,0,0.0368741487950628,0.517133281903317,1,0.0976202699121437,0,0.0924501687542867,0,58,19,50,0.329220629632338
"result.59",0,0.3,0.209016964678828,0.523577196309632,0.13111702405096,1,0,0.0213645538397767,0.501173371787631,1,0.141147463055599,1,0.108441822713514,0,59,19,50,0.345803327584143
"result.60",0,0.3,0.263474951711654,0.448566257847328,0.135949013948347,1,0,0.0300580202436706,0.592088569467016,1,0.151541612123574,1,0.15086151184247,0,60,19,50,0.370980998742066
"result.61",0,0.3,0.479009153306393,0.26927825300788,0.384986484402087,1,1,-0.582135761861217,0.69548004236413,0,0.119707964091224,0,0.120677833681573,0,61,19,50,0.133606183872157
"result.62",0,0.3,0.19064024755755,0.340368343883835,0.151527570206755,1,0,-0.0592129987130688,0.540915113356884,0,0.150806423726713,1,0.156141155729162,0,62,19,50,0.407650495700039
"result.63",0,0.3,0.139454386169944,0.536292775288239,0.324715187639167,1,0,-0.517911112613878,0.60668349866562,0,0.430275222254098,1,0.131240501780876,0,63,19,50,0.0536691944287528
"result.64",0,0.3,0.0906936594426442,0.634467814616583,0.233134298821436,1,0,-0.400915993414111,0.384196093807656,0,0.141721832885022,1,0.0718370013616701,0,64,19,50,0.0741389717980299
"result.65",0,0.3,0.14005299291466,0.585838916089657,0.259390957488277,1,0,-0.507822231421615,0.365678822687335,0,0.180549396969073,1,0.105609263171167,0,65,19,50,0.229130949839585
"result.66",0,0.3,0.383287406506908,0.545200455575481,0.287001609418475,1,0,-0.4308649703169,0.585918046142511,0,0.10923135807419,0,0.0950083295450535,0,66,19,50,0.185680160068282
"result.67",0,0.3,0.298000132838826,0.332382775188506,0.154959443661449,1,0,0.0720489240845088,0.61632829305198,1,0.13007552744819,0,0.137618619710037,0,67,19,50,0.362089852301296
"result.68",0,0.3,0.373540862961818,0.192504733508372,0.154441348267703,0,1,0.0202003086069559,0.613413478208659,1,0.143535849991902,0,0.156629941749833,1,68,19,50,0.0942418723202077
"result.69",0,0.3,0.218110024509452,0.6080083815188,0.199301161631016,1,0,-0.338893983320796,0.486248538497596,0,0.15321424080907,1,0.0982175299626607,0,69,19,50,0.0202330960983341
"result.70",0,0.3,-0.436792407729421,0.13448177465357,0.424165491495479,1,1,-0.667269226841898,0.623895376723098,0,0.1363681102269,0,0.144196650422574,1,70,19,50,-0.307456817039703
"result.71",0,0.3,0.109814895062262,0.500971847413056,0.218593254206626,1,0,-0.382449708438218,0.546163169544452,0,0.216666584436152,1,0.151570166686688,0,71,19,50,0.28797401616257
"result.72",0,0.3,0.330915994246032,0.394983071117425,0.182886251031885,1,0,-0.0180081116039901,0.604120298610203,0,0.116891265594593,0,0.0898907951644378,0,72,19,50,0.250803750078687
"result.73",0,0.3,0.268791138192756,0.536296017591666,0.297693315411814,1,0,-0.464506048803448,0.536900698834826,0,0.103249546636503,0,0.0895118850624726,0,73,19,50,0.199350842651933
"result.74",0,0.3,0.0586504457595108,0.433788243665631,0.25742751522701,1,0,-0.46486423187566,0.523579160609693,0,0.160210073944054,1,0.118099034928519,0,74,19,50,0.300039434923433
"result.75",0,0.3,0.141945835224948,0.57719739753919,0.243137768755197,1,0,-0.410734529793414,0.418831945284751,0,0.106074644498873,1,0.109222042123363,0,75,19,50,0.138815438287886
"result.76",0,0.3,0.0493958757637205,0.642720566432807,0.184005455417739,1,0,-0.367439822918506,0.348026330727933,0,0.112203102125706,1,0.101200966134138,0,76,19,50,0.26147083228035
"result.77",0,0.3,0.234040416788463,0.421163988080426,0.29963758532555,1,0,-0.457120426894122,0.502043985754218,0,0.0937539772374894,0,0.100840043000497,0,77,19,50,0.210700220190422
"result.78",0,0.3,0.109767031833791,0.595956610968312,0.21891730991111,1,0,-0.383394512311764,0.506469015107077,0,0.289205808783586,1,0.102414522256548,0,78,19,50,0.175777647307973
"result.79",0,0.3,-0.0862088707356019,0.428763653017784,0.29533557150957,1,0,-0.515373869182386,0.448261656254001,0,0.231106635399352,1,0.107654994452934,0,79,19,50,-0.146359794866553
"result.80",0,0.3,-0.25620056481147,0.413298466840079,0.357738812212617,1,0,-0.636507347909264,0.533107317211884,0,0.288993030324001,1,0.0932778342667482,0,80,19,50,-0.0377576858327103
"result.81",0,0.3,-0.328063419705323,0.631287748034859,0.203761752724576,1,0,-0.562637055530814,0.282596918523679,0,0.106269978781138,0,0.0827934452655125,0,81,19,50,0.14466887325707
"result.82",0,0.3,-0.281046552341059,0.386500987745651,0.250688869528113,1,1,-0.532212226163788,0.374649156001533,0,0.136092372998074,0,0.118249591800863,0,82,19,50,-0.0290135086322086
"result.83",0,0.3,0.114183080172034,0.509205220980259,0.179398461982432,1,0,-0.206910339993163,0.542780855131839,0,0.179166400330251,1,0.117654932766082,0,83,19,50,0.401795859815406
"result.84",0,0.3,0.31751050745947,0.351007887275679,0.207617566243275,1,0,-0.351856272027453,0.573536568249863,0,0.157813187687307,0,0.0884594528772676,0,84,19,50,0.165363963379787
"result.85",0,0.3,0.214828817801862,0.434230701375737,0.188388056701469,1,0,-0.133246498644582,0.586433008047117,0,0.166738173861847,1,0.165571509597964,0,85,19,50,0.573930195091076
"result.86",0,0.3,0.187941670979198,0.469309323766413,0.247652873730189,1,0,-0.37099332599582,0.521074402739233,0,0.120099988016652,1,0.11747140837855,0,86,19,50,0.136177736188682
"result.87",0,0.3,-0.291467179581982,0.544412744804391,0.34881781416718,1,0,-0.50788707197399,0.549688536766718,0,0.0944439508596639,0,0.10223579642242,0,87,19,50,-0.0781931553201672
"result.88",0,0.3,0.214190063086149,0.428655077040229,0.157375461283283,1,0,-0.0646874993044836,0.533577604511252,0,0.0965473226637261,0,0.100579711080244,0,88,19,50,0.293539285131201
"result.89",0,0.3,0.136051691384377,0.594858840247141,0.246089317851008,1,0,-0.462601828883941,0.475057768633022,0,0.134080066808347,1,0.127387689213894,0,89,19,50,0.328278572921603
"result.90",0,0.3,0.0390053817486127,0.483257606033641,0.248689405171036,1,0,-0.531743334118383,0.594633692485069,0,0.141094299477843,1,0.137416576095201,0,90,19,50,0.505829236314181
"result.91",0,0.3,0.183689870482744,0.475371708007594,0.232746251479458,1,0,-0.483944846219157,0.494405827224167,0,0.149728747870172,1,0.114821661906325,0,91,19,50,0.188001749156451
"result.92",0,0.3,0.00470376549847334,0.600660514533697,0.241551328547708,1,0,-0.465595758427845,0.499473029590576,0,0.232243639782882,1,0.122788504612784,0,92,19,50,0.307580263488831
"result.93",0,0.3,-0.000395253108785965,0.594341913615069,0.208651362322745,1,0,-0.406171652026637,0.376036250784271,0,0.243894362309894,1,0.148221144313016,0,93,19,50,0.342312226016464
"result.94",0,0.3,0.00372852311834568,0.558101437066408,0.186535998162633,1,0,-0.317763855693186,0.413115743393142,0,0.132229957037144,1,0.102677662102775,0,94,19,50,0.217716607840208
"result.95",0,0.3,0.071425280535938,0.492996494919863,0.194723588804315,1,0,-0.140690018119594,0.636291093319227,0,0.161322440243816,1,0.128316045766267,0,95,19,50,0.458640266975
"result.96",0,0.3,0.153557250990485,0.598575230636067,0.138794884404679,1,0,-0.155496483354788,0.44960690661419,0,0.119201046926223,1,0.0778035351338474,0,96,19,50,0.359574439441471
"result.97",0,0.3,0.0441633662238829,0.641234648194423,0.226205317966661,1,0,-0.399456358998611,0.423434610135995,0,0.201326687034604,1,0.140427910528432,0,97,19,50,0.347314709515572
"result.98",0,0.3,-0.443006334374856,0.153879687053429,0.427146728678882,1,1,-0.681970371782233,0.525998116735394,0,0.187999256008473,0,0.395910464316561,1,98,19,50,0.157156389274
"result.99",0,0.3,0.0382658658011609,0.406320756472221,0.265177156702494,1,0,-0.478100152162368,0.47824743071618,0,0.210167818309881,1,0.116365260188129,0,99,19,50,0.19491672843237
"result.100",0,0.3,0.131214077265395,0.686557152028253,0.100612050227121,1,0,-0.0189909302354656,0.40397359571326,0,0.106762666026705,1,0.106080746130486,0,100,19,50,0.473042969478531
"result.1",0,0.3,0.183789895362231,0.351772352882737,0.265421794552748,1,0,-0.410653151114484,0.439404168371698,0,0.0940593857868339,1,0.0732383614844621,0,1,19,100,0.0558720951275154
"result.2",0,0.3,0.0248989774965084,0.530907169554725,0.111083955658152,1,0,-0.149270158045579,0.340111199196514,0,0.0858753554407349,1,0.0674039947236587,0,2,19,100,0.209194539004119
"result.3",0,0.3,0.104382705395679,0.569928387417791,0.10331060855472,1,0,-0.0467768665979317,0.329595903379241,0,0.0907464294024326,1,0.0611376129968181,0,3,19,100,0.296736983453166
"result.4",0,0.3,0.184635717839391,0.523129195347745,0.221485130787739,1,0,-0.344621268673145,0.389595689862557,0,0.108119401373833,1,0.0744921573612444,0,4,19,100,-0.00176441965080107
"result.5",0,0.3,0.0375927789894029,0.500373204036639,0.150189656134365,1,0,-0.317889566293563,0.320114182632212,0,0.113290867923379,1,0.0850088593413852,0,5,19,100,0.246401912743591
"result.6",0,0.3,0.291793976299974,0.434514999460763,0.0908821583510526,0,0,0.129282414759028,0.489981246594465,1,0.0904387812105414,0,0.0649257200082658,0,6,19,100,0.273638255037167
"result.7",0,0.3,0.223877719603885,0.471278428760643,0.120407916545793,1,0,0.0180343038863616,0.425766565418569,1,0.100320852978291,0,0.0688982552483074,0,7,19,100,0.195353371148263
"result.8",0,0.3,0.133309009341431,0.496687740162613,0.183357404134442,1,0,-0.293239078648602,0.490296570605171,0,0.100467300320555,1,0.0592018927443845,0,8,19,100,0.183061542361898
"result.9",0,0.3,-0.182297400430479,0.548887734603847,0.225899496823368,1,0,-0.364182616473472,0.319244302263452,0,0.091041165217975,0,0.0722299899965481,0,9,19,100,-0.222639350350032
"result.10",0,0.3,0.134287971301694,0.614932115654339,0.178551010600592,1,0,-0.302838182451687,0.345060434813434,0,0.111455677122094,1,0.0678077670188248,0,10,19,100,0.208271656502171
"result.11",0,0.3,-0.14320557990629,0.539971204132655,0.214208636642789,1,0,-0.390187101525856,0.311705849938027,0,0.119622723646544,1,0.0768258302679636,0,11,19,100,-0.0436450964298876
"result.12",0,0.3,-0.122671157328636,0.464338700278148,0.244312560058435,1,0,-0.406001120416487,0.45410736222301,0,0.211272726376626,1,0.0897085466079922,0,12,19,100,-0.153612043775805
"result.13",0,0.3,0.0678911167047094,0.608000031173914,0.113617425535984,1,0,-0.166434562611085,0.312361360249515,0,0.113507678255408,1,0.059024003429632,0,13,19,100,0.165838202261674
"result.14",0,0.3,0.168853743095897,0.487133883510086,0.0951653587966583,1,0,0.0191081533944104,0.369494501420185,1,0.0872000696136701,1,0.0734844492114782,0,14,19,100,0.260754549222903
"result.15",0,0.3,0.0977787075532328,0.447907752360362,0.156560524198404,1,0,-0.282437444307457,0.368037583976236,0,0.112629579143868,1,0.0645754682845576,0,15,19,100,0.297777345003111
"result.16",0,0.3,0.061566953312282,0.325308000688498,0.17751856554109,1,1,-0.331462739743085,0.326226099678561,0,0.0798548228654523,1,0.0839420629282996,0,16,19,100,0.164989388405387
"result.17",0,0.3,0.170036183093108,0.467750322878068,0.166781030880473,1,0,-0.276384462830879,0.386620639604432,0,0.108095999323583,1,0.079320447807115,0,17,19,100,0.0910597983910877
"result.18",0,0.3,-0.163439620872584,0.434363682422467,0.158807933769082,1,0,-0.422658604752506,0.223939660599268,0,0.0945015186381257,1,0.0723848251431377,0,18,19,100,-0.0304112496724228
"result.19",0,0.3,0.0372550922444545,0.598412504143494,0.09922646010168,1,0,-0.0949523795237351,0.280846335434871,0,0.104918638954803,1,0.071890038109497,0,19,19,100,0.296798572287456
"result.20",0,0.3,0.227124082392929,0.389214747985835,0.107946329293084,0,0,0.06758126668754,0.449852354554138,1,0.0913071151776116,0,0.0726562663943315,0,20,19,100,0.26783450458592
"result.21",0,0.3,-0.0650593074659773,0.455352400964654,0.137902510278006,1,0,-0.295975123844638,0.247756437156065,0,0.133820289429075,1,0.0953336899965356,0,21,19,100,0.320616159869777
"result.22",0,0.3,0.140268402232436,0.354431424283207,0.194129019405444,1,0,-0.340372137703517,0.426000114576982,0,0.183739337272527,1,0.0998660328517855,0,22,19,100,0.200536742963737
"result.23",0,0.3,0.0662445582313848,0.571811661937086,0.121084684231498,1,0,-0.181617811855025,0.278100001548449,0,0.0855310209385415,1,0.0842107954210764,0,23,19,100,0.316189770230589
"result.24",0,0.3,0.19745818751954,0.457714064979836,0.21679417946773,1,0,-0.366620097993487,0.385361178864578,0,0.0876807651402063,0,0.0628979491050741,0,24,19,100,0.194785759433699
"result.25",0,0.3,0.0941245636251966,0.588191924761047,0.0970563007329659,1,0,-0.0397194324416719,0.35045558988238,0,0.0984177897622606,1,0.0851230195624614,0,25,19,100,0.313855891500739
"result.26",0,0.3,0.166999935864154,0.60160150431209,0.194864109123528,1,0,-0.352858918739986,0.365647802129224,0,0.108704687994519,1,0.0595411283277521,0,26,19,100,0.120303836775125
"result.27",0,0.3,0.0946024502225997,0.441530754665797,0.181292904616838,1,0,-0.30809450280979,0.414626531157772,0,0.144358872634798,1,0.0928235689143414,0,27,19,100,0.261454611356778
"result.28",0,0.3,0.0459688998970976,0.549313480603511,0.131400637730629,1,0,-0.244308335724507,0.27210744051073,0,0.106184133672533,1,0.0760487983901799,0,28,19,100,0.192474877488395
"result.29",0,0.3,0.140455763961321,0.327274190284446,0.145358384761122,1,0,-0.291787165978741,0.365696895574469,0,0.0819347923823875,1,0.0759576433559761,0,29,19,100,0.304552993836783
"result.30",0,0.3,0.107947588597283,0.409327273314975,0.146959867591291,1,0,-0.293940702340645,0.346427816624036,0,0.0910236284365552,1,0.0683773279379567,0,30,19,100,0.276646956968238
"result.31",0,0.3,0.189964500325124,0.432552726901285,0.0911601819099424,0,0,0.0431748886657477,0.392506910234019,1,0.0744026069385216,0,0.0746584536435494,0,31,19,100,0.44379603990948
"result.32",0,0.3,-0.119199600078132,0.547180407662559,0.195139145720239,1,0,-0.374287873454391,0.309649049666455,0,0.135438829140114,1,0.0772887145349025,0,32,19,100,-0.146712310203074
"result.33",0,0.3,0.0616643233812403,0.530639111299432,0.103453627532997,1,0,-0.106147555159494,0.303853794240551,0,0.108414618668285,1,0.0642709499434327,0,33,19,100,0.236546169768308
"result.34",0,0.3,-0.0277837301407803,0.594573446576789,0.133910927640769,1,0,-0.31681696735239,0.205028569261167,0,0.201978543193563,1,0.079266767974212,0,34,19,100,0.2015352820989
"result.35",0,0.3,-0.234611677276739,0.626991671652339,0.239777281882891,1,0,-0.445032590773905,0.342074351775862,0,0.110940910894431,0,0.0626596694850053,0,35,19,100,0.0682517770116436
"result.36",0,0.3,0.222780705630591,0.420125814913691,0.270898125635276,1,0,-0.399476156864936,0.4132289939499,0,0.076186709065206,0,0.0792796010855051,0,36,19,100,0.0635340352114957
"result.37",0,0.3,-0.0114735348757373,0.605356319633042,0.124008331251367,1,0,-0.140641027594999,0.345572282557416,0,0.0987692670139579,1,0.0814206529357841,0,37,19,100,0.381290774108556
"result.38",0,0.3,-0.195163190225677,0.427899205309417,0.289287024395602,1,0,-0.453554134301168,0.463952331015967,0,0.133757398517897,1,0.0805201209628424,0,38,19,100,0.000463900036039487
"result.39",0,0.3,0.199352542502824,0.478171545960234,0.0932897919887532,0,0,0.0368690445313821,0.3942500649517,1,0.0819085833606403,0,0.0695470589770978,0,39,19,100,0.383850878538767
"result.40",0,0.3,-0.0456034657119031,0.606101834927355,0.106806802275818,1,0,-0.170230260017033,0.229614905902869,0,0.116093097084588,1,0.0812293551952524,0,40,19,100,0.370049312586729
"result.41",0,0.3,0.127765088497104,0.398564865907182,0.199979825066123,1,0,-0.340681924080507,0.386063776870051,0,0.141235788896573,1,0.0770054490708425,0,41,19,100,0.176889910316927
"result.42",0,0.3,0.215316121595949,0.468570493051251,0.0847319682122814,0,0,0.0875953840301518,0.408344327034095,1,0.0803678437934461,0,0.069884579990863,0,42,19,100,0.257024131027872
"result.43",0,0.3,0.109214550935014,0.502639915667894,0.0949396215031969,1,0,0.000354214377955302,0.339221566980727,1,0.0898526423433008,1,0.0857296769676996,0,43,19,100,0.268359449863731
"result.44",0,0.3,0.0689699706408155,0.628884031423549,0.126641101875147,1,0,-0.236916447681181,0.272947312567342,0,0.10181974322328,1,0.0632891811876176,0,44,19,100,0.174210613264094
"result.45",0,0.3,0.173015759937136,0.441360646395266,0.109520382555126,1,0,0.00552982288576602,0.407029121705473,1,0.103259172187047,1,0.0907210991173392,0,45,19,100,0.265490300094429
"result.46",0,0.3,0.0506795482620619,0.505202422707902,0.1362295748929,1,0,-0.222024136949389,0.318491746895137,0,0.120202039587672,1,0.106296154397163,0,46,19,100,0.325062290085271
"result.47",0,0.3,0.0745381191107088,0.590290366251782,0.104140395419796,1,0,-0.0944495994310933,0.30294055050786,0,0.127814544326806,1,0.0947026358566231,0,47,19,100,0.490239488527966
"result.48",0,0.3,0.00672486779748577,0.426010066342164,0.167304788723599,1,0,-0.299690339522857,0.333149100019693,0,0.177028088209034,1,0.089797965943661,0,48,19,100,0.226379777617161
"result.49",0,0.3,0.10599145107405,0.504318199690416,0.127800349953044,1,0,-0.223798877193646,0.343980460155508,0,0.108840636587038,1,0.0884515799378653,0,49,19,100,0.325617255631547
"result.50",0,0.3,0.00767983001574785,0.692568036268494,0.0877608400189373,1,0,-0.149520964258407,0.196325501994164,0,0.100109195956454,1,0.0630463564730624,0,50,19,100,0.323224273810242
"result.51",0,0.3,0.109505605241496,0.555848454871922,0.097852272730202,1,0,0.00655644106479953,0.387029952968071,1,0.0940500830720594,1,0.0818423338412598,0,51,19,100,0.280955553817708
"result.52",0,0.3,0.13583712008118,0.461447526840839,0.117966055416068,1,0,-0.138966054910488,0.360806751754589,0,0.121416403567853,1,0.103157852568374,0,52,19,100,0.314833321504372
"result.53",0,0.3,0.112560517311166,0.535344027204774,0.0923390397970157,1,0,-0.0208673049792857,0.333691822043554,0,0.0759626569553166,1,0.0609277111014375,0,53,19,100,0.306241860138423
"result.54",0,0.3,-0.0133032107348376,0.490939920385587,0.125179583419842,1,0,-0.123201112657556,0.344578056542232,0,0.119348387174031,1,0.0747612931509626,0,54,19,100,0.454208280102062
"result.55",0,0.3,0.121559622086742,0.555006002188946,0.180187324165868,1,0,-0.310504631251637,0.30532133715837,0,0.0830814937156828,1,0.0790352473307898,0,55,19,100,0.132867131494235
"result.56",0,0.3,0.0819182882378895,0.540821128030914,0.156111932454101,1,0,-0.309451064782505,0.291354047275026,0,0.133943149162913,1,0.093105137794719,0,56,19,100,0.19026723686829
"result.57",0,0.3,0.120089704990797,0.441707132582062,0.115216659651436,1,0,-0.118451955045277,0.358010771192553,0,0.0848668277358887,1,0.0697655462033784,0,57,19,100,0.220840578242354
"result.58",0,0.3,0.070590519041974,0.628693989041734,0.0906471214269502,1,0,-0.0731161836656837,0.27474493475648,0,0.0941543046979193,1,0.0763926935103776,0,58,19,100,0.373246890434682
"result.59",0,0.3,0.13211638777784,0.470880605538281,0.111017544972374,1,0,-0.142155988640902,0.36228888919008,0,0.0653705398256891,0,0.0826883899895906,0,59,19,100,0.219321594636927
"result.60",0,0.3,0.190430808986281,0.467781756550208,0.0957346498625636,0,0,0.0379263663135363,0.416923353484664,1,0.093512374986968,0,0.0806975550715391,0,60,19,100,0.369420235309009
"result.61",0,0.3,0.0783180821203841,0.532489381143858,0.103895004742514,1,0,-0.152239574544455,0.306026773907632,0,0.0919394387587763,1,0.0662998141294679,0,61,19,100,0.270741774179811
"result.62",0,0.3,0.00723122103266269,0.557759778246515,0.132966864615377,1,0,-0.262746565721751,0.251329869502386,0,0.107584865222701,1,0.0772354871865917,0,62,19,100,0.219936767596825
"result.63",0,0.3,0.073041909234111,0.630382323891877,0.0833139236912874,1,0,-0.0251188871160024,0.297621275311711,0,0.095583279848512,1,0.0698261509736805,0,63,19,100,0.230650687829971
"result.64",0,0.3,0.060693211074526,0.423679470706207,0.18428575271671,1,0,-0.330793853937958,0.327123103119453,0,0.115544419379825,1,0.0749298478877397,0,64,19,100,0.313229908795298
"result.65",0,0.3,0.142088776234138,0.344255837455191,0.147247317833476,1,0,-0.256477823268581,0.419826021391793,0,0.106415603617678,1,0.0878319781495307,0,65,19,100,0.268914660321898
"result.66",0,0.3,0.127527498203143,0.522654477118565,0.0860666756436147,1,0,9.50428283312692e-05,0.348116511060822,1,0.083191685914389,1,0.0672587734864428,0,66,19,100,0.338447107518229
"result.67",0,0.3,0.122035349231947,0.517240810330181,0.207462455337056,1,0,-0.340932088324907,0.352513658189801,0,0.13229993413669,1,0.0738364145668566,0,67,19,100,0.181032557535785
"result.68",0,0.3,0.104103097583724,0.557263856513355,0.194692362684485,1,0,-0.341935009469177,0.338393042976318,0,0.12534545136609,1,0.0766162838468487,0,68,19,100,0.105753760792371
"result.69",0,0.3,0.133469088832484,0.397185386692516,0.192755985748586,1,0,-0.358019422843064,0.409832120954097,0,0.125151640857807,1,0.0873525596641149,0,69,19,100,0.184636493237593
"result.70",0,0.3,0.0837587104279711,0.566819986811113,0.105140892508789,1,0,-0.0462738665012106,0.369507480126329,0,0.113664100030103,1,0.0873740246171158,0,70,19,100,0.363158123431261
"result.71",0,0.3,0.123118786121072,0.415146883612714,0.181450135008299,1,0,-0.326890163412001,0.365337158276573,0,0.129504973251215,1,0.111175569875117,0,71,19,100,0.309645360690266
"result.72",0,0.3,0.040303715538858,0.44044432746534,0.204086662532277,1,0,-0.340462764124719,0.37843268817759,0,0.20008142931181,1,0.0853056643118741,0,72,19,100,0.106776175727486
"result.73",0,0.3,0.336861808947034,0.285277831690302,0.120091311306079,0,0,0.139428429063492,0.518579996647633,1,0.0849447717433653,0,0.0664320928399188,0,73,19,100,0.248688907531138
"result.74",0,0.3,0.178485995819788,0.550998564098188,0.0992715658134042,1,0,-0.0157059747669516,0.356540639153405,0,0.0813427923144833,0,0.0699357846595049,0,74,19,100,0.15094805270915
"result.75",0,0.3,0.099846295889012,0.606636314251868,0.0815544658736999,1,0,-0.0228825594273243,0.298186417011532,0,0.0906923511927681,1,0.0913469588823237,0,75,19,100,0.400419831357385
"result.76",0,0.3,0.14429551936862,0.401204510303631,0.104776232747939,1,0,-0.0127297619374059,0.405216156220012,0,0.101040084407759,1,0.0906788521613415,0,76,19,100,0.389479747506213
"result.77",0,0.3,0.0798124015404506,0.516178497548148,0.148968441020616,1,0,-0.244244656406455,0.377906136161269,0,0.0983777401364326,1,0.0931953875589499,0,77,19,100,0.211226375029636
"result.78",0,0.3,0.19009470640086,0.45586397348281,0.118867955095719,1,0,-0.00895170427654463,0.39945816633896,0,0.0988267019082801,1,0.0899916554019481,0,78,19,100,0.269949183367006
"result.79",0,0.3,0.0396466573445892,0.592135634096989,0.102880883824072,1,0,-0.075782760906488,0.300896379371981,0,0.108791294969762,1,0.0941347452119193,0,79,19,100,0.387948871157753
"result.80",0,0.3,0.0227844894786236,0.543843289680304,0.128132952604844,1,0,-0.244001819274431,0.246509442110326,0,0.0920878120133553,1,0.0658774885495547,0,80,19,100,0.211957195517113
"result.81",0,0.3,-0.127840896696019,0.473216375694758,0.20167345645758,1,0,-0.327058283144658,0.334786333255448,0,0.102381152545111,1,0.0869850210941147,0,81,19,100,-0.259842666520296
"result.82",0,0.3,0.0475913622911736,0.516755399872827,0.253232233376282,1,0,-0.434090598824564,0.444609891903505,0,0.253863417857006,1,0.0967562399161004,0,82,19,100,0.140958288679826
"result.83",0,0.3,0.120771044338464,0.501211626706302,0.199301189459284,1,0,-0.348039363766294,0.344344930256365,0,0.119687477803225,1,0.0824982554400624,0,83,19,100,0.107814187363031
"result.84",0,0.3,0.0165642329449744,0.462713046990136,0.138846001490753,1,0,-0.212181663661928,0.325605067618112,0,0.125870472894031,1,0.0752166765855804,0,84,19,100,0.304675716368997
"result.85",0,0.3,-0.00583339249025625,0.582458716576639,0.125910856197207,1,0,-0.220392221110169,0.268496317389927,0,0.104421168824723,1,0.0640738784544157,0,85,19,100,0.219202760773371
"result.86",0,0.3,0.0354096727139984,0.483446941563487,0.129724782055465,1,0,-0.195020805185872,0.323297229084146,0,0.125974536946859,1,0.0840174655839638,0,86,19,100,0.18929752355107
"result.87",0,0.3,0.0201521727207322,0.615791780086353,0.0973090443547746,1,0,-0.121806868602518,0.260064843322129,0,0.0904504453857008,1,0.0696099684415821,0,87,19,100,0.367978084546659
"result.88",0,0.3,-0.257368897629202,0.572595999111888,0.15342237041903,1,0,-0.41887220426762,0.163565955986092,0,0.110659325537423,0,0.0873480333526871,0,88,19,100,0.278002464431754
